seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy filename
91625_DAStool_bin137.fa_virus_summary.tsv k99_526856	4077	No terminal repeats	NA	1	11	0.8049	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin137.fa_virus_summary.tsv k99_2082988	3055	No terminal repeats	NA	2	11	0.7711	NA	0	1.4794	Unclassified
91625_DAStool_bin34.fa_virus_summary.tsv k99_2778800	2992	No terminal repeats	NA	5	11	0.9253	NA	0	2.9075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin34.fa_virus_summary.tsv k99_2001726	4093	No terminal repeats	NA	2	11	0.7236	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin35.fa_virus_summary.tsv k99_2603824	2709	No terminal repeats	NA	3	11	0.8634	NA	2	4.6689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin35.fa_virus_summary.tsv k99_2257158	2637	No terminal repeats	NA	3	11	0.8078	NA	0	1.1119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin35.fa_virus_summary.tsv k99_2319685	5455	No terminal repeats	NA	7	11	0.7998	NA	1	5.8352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin3.fa_virus_summary.tsv k99_2166258	2747	No terminal repeats	NA	1	11	0.8825	NA	0	1.7101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin3.fa_virus_summary.tsv k99_2765975	4413	No terminal repeats	NA	2	11	0.8292	NA	0	1.6602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin3.fa_virus_summary.tsv k99_49720	4997	No terminal repeats	NA	4	11	0.8158	NA	0	3.4092	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin3.fa_virus_summary.tsv k99_415479	9659	No terminal repeats	NA	4	11	0.7714	NA	0	1.4785	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin84.fa_virus_summary.tsv k99_2979524	1299	No terminal repeats	NA	2	4	0.9760	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin84.fa_virus_summary.tsv k99_1983413	3507	No terminal repeats	NA	9	11	0.9744	NA	0	10.2436	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin84.fa_virus_summary.tsv k99_839428	2592	No terminal repeats	NA	5	11	0.9675	NA	1	5.0551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin84.fa_virus_summary.tsv k99_313792	1008	No terminal repeats	NA	3	11	0.9625	NA	1	3.4254	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin84.fa_virus_summary.tsv k99_1252421	2520	No terminal repeats	NA	3	11	0.9462	NA	0	3.4279	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin84.fa_virus_summary.tsv k99_2545451	1921	No terminal repeats	NA	6	11	0.8571	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin84.fa_virus_summary.tsv k99_1905670	3343	No terminal repeats	NA	5	11	0.7454	NA	4	7.6326	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin88.fa_virus_summary.tsv k99_1354724	3274	No terminal repeats	NA	6	11	0.8253	NA	2	3.0654	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin99.fa_virus_summary.tsv k99_1535399	2622	No terminal repeats	NA	4	11	0.9818	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin99.fa_virus_summary.tsv k99_644452	2609	No terminal repeats	NA	9	11	0.9760	NA	0	4.5747	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin99.fa_virus_summary.tsv k99_2036195	1740	No terminal repeats	NA	3	11	0.9060	NA	1	2.6311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin99.fa_virus_summary.tsv k99_1284988	2703	No terminal repeats	NA	4	11	0.8822	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91625_DAStool_bin99.fa_virus_summary.tsv k99_1459854	2733	No terminal repeats	NA	3	11	0.7183	NA	0	0.0000	Unclassified
91625_DAStool_bin99.fa_virus_summary.tsv k99_2757403	2578	No terminal repeats	NA	2	11	0.7132	NA	0	0.0000	Unclassified
91625_DAStool_bin99.fa_virus_summary.tsv k99_2535017	3371	No terminal repeats	NA	4	11	0.7096	NA	0	1.7136	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_1363037	4782	No terminal repeats	NA	13	11	0.9808	NA	0	15.1150	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_2296089	4888	No terminal repeats	NA	5	11	0.9797	NA	4	7.4491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_1603479	2641	No terminal repeats	NA	4	11	0.9695	NA	3	6.5433	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_1282217	6411	No terminal repeats	NA	9	11	0.9603	NA	3	4.9587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_1779156	2556	No terminal repeats	NA	10	11	0.9037	NA	1	5.9824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_621617	5047	No terminal repeats	NA	5	11	0.8861	NA	0	4.3215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_1287254	5873	No terminal repeats	NA	11	11	0.8826	NA	1	7.7260	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin149.fa_virus_summary.tsv k99_515916	5527	No terminal repeats	NA	7	11	0.8363	NA	0	1.7183	Unclassified
91626_DAStool_bin149.fa_virus_summary.tsv k99_1515969	9261	No terminal repeats	NA	11	11	0.8021	NA	1	4.3569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_467545	6467	No terminal repeats	NA	7	11	0.9827	NA	4	10.0058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_776251	4155	No terminal repeats	NA	5	11	0.9809	NA	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_2104165	2417	No terminal repeats	NA	3	11	0.9807	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_542568	2572	No terminal repeats	NA	6	11	0.9798	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1811890	6094	No terminal repeats	NA	16	11	0.9797	NA	1	10.3067	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_2027659	7108	No terminal repeats	NA	7	11	0.9794	NA	2	11.0870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1082084	4781	No terminal repeats	NA	10	11	0.9792	NA	1	9.1746	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1333421	5023	No terminal repeats	NA	7	11	0.9789	NA	1	10.2803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1603766	8327	No terminal repeats	NA	5	11	0.9771	NA	2	6.4820	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_633223	9517	No terminal repeats	NA	11	11	0.9765	NA	4	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1662290	5877	No terminal repeats	NA	11	11	0.9743	NA	1	13.0842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_475266	4331	No terminal repeats	NA	5	11	0.9742	NA	0	6.8469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_918914	3278	No terminal repeats	NA	9	11	0.9708	NA	0	4.7202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_603966	4702	No terminal repeats	NA	10	11	0.9708	NA	1	8.5497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1198028	4409	No terminal repeats	NA	4	11	0.9706	NA	0	6.8625	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_474277	11830	No terminal repeats	NA	7	11	0.9700	NA	1	2.9997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1786241	3600	No terminal repeats	NA	3	11	0.9695	NA	0	5.1183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_492900	13006	No terminal repeats	NA	26	11	0.9675	NA	0	20.2783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_387034	5748	No terminal repeats	NA	7	11	0.9516	NA	0	11.6486	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_2317331	2443	No terminal repeats	NA	4	11	0.9408	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_2264051	3795	No terminal repeats	NA	4	11	0.9333	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_166523	7883	No terminal repeats	NA	11	11	0.9277	NA	1	11.2093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_552049	3066	No terminal repeats	NA	4	11	0.9208	NA	1	6.7169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_547117	2214	No terminal repeats	NA	5	11	0.9208	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_546057	2366	No terminal repeats	NA	5	11	0.9069	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_108729	4100	No terminal repeats	NA	6	11	0.8302	NA	1	6.3538	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_368041	5911	No terminal repeats	NA	7	11	0.7824	NA	0	5.1284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1600911	3725	No terminal repeats	NA	3	11	0.7777	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin25.fa_virus_summary.tsv k99_1207399	4285	No terminal repeats	NA	10	11	0.7556	NA	0	2.9671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_321112	16515	No terminal repeats	NA	24	11	0.9772	NA	3	17.4446	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_480969	5374	No terminal repeats	NA	7	11	0.9764	NA	3	9.3206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1598490	4101	No terminal repeats	NA	7	11	0.9744	NA	0	7.4782	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1981678	3850	No terminal repeats	NA	10	11	0.9691	NA	1	5.1443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1413134	3501	No terminal repeats	NA	2	11	0.9678	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_368869	2657	No terminal repeats	NA	6	11	0.9646	NA	0	4.3407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1818217	2187	No terminal repeats	NA	3	11	0.9641	NA	1	4.9778	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1166683	2546	No terminal repeats	NA	5	11	0.9604	NA	1	4.8774	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_2158283	3419	No terminal repeats	NA	5	11	0.9596	NA	0	6.6305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_788158	8662	No terminal repeats	NA	13	11	0.9575	NA	0	13.1251	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1987879	2964	No terminal repeats	NA	6	11	0.9569	NA	0	4.8871	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_292649	2582	No terminal repeats	NA	3	11	0.9557	NA	2	4.7523	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_811807	8714	No terminal repeats	NA	8	11	0.9483	NA	0	11.6410	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_234728	9316	No terminal repeats	NA	19	11	0.9472	NA	2	10.1718	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1050585	3319	No terminal repeats	NA	8	11	0.9461	NA	0	7.8416	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_2198484	3473	No terminal repeats	NA	7	11	0.9419	NA	0	1.8352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_713711	9952	No terminal repeats	NA	14	11	0.9412	NA	3	15.8163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1513575	5061	No terminal repeats	NA	6	11	0.9376	NA	2	4.3346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_260551	2813	No terminal repeats	NA	3	11	0.9350	NA	0	3.1939	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1016085	5274	No terminal repeats	NA	2	11	0.9342	NA	0	3.2743	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1492131	3351	No terminal repeats	NA	7	11	0.9306	NA	2	3.4267	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1430369	3162	No terminal repeats	NA	5	11	0.9288	NA	1	4.7583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1347007	5162	No terminal repeats	NA	11	11	0.9220	NA	0	6.3758	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_801240	2044	No terminal repeats	NA	4	11	0.9142	NA	1	2.8510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_850972	2533	No terminal repeats	NA	10	11	0.9136	NA	1	6.4888	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_612606	2159	No terminal repeats	NA	5	11	0.9123	NA	1	6.5029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1886976	2464	No terminal repeats	NA	4	11	0.9083	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1350091	2637	No terminal repeats	NA	2	11	0.8943	NA	0	1.5386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_518929	2180	No terminal repeats	NA	5	11	0.8839	NA	1	2.9524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_805018	4065	No terminal repeats	NA	8	11	0.8574	NA	0	3.1917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1350161	2621	No terminal repeats	NA	5	11	0.8152	NA	1	1.2848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_827858	2505	No terminal repeats	NA	5	11	0.8120	NA	1	3.3924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_833189	2546	No terminal repeats	NA	6	11	0.8054	NA	0	4.7205	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin29.fa_virus_summary.tsv k99_1263442	5178	No terminal repeats	NA	9	11	0.7915	NA	0	0.0000	Unclassified
91626_DAStool_bin29.fa_virus_summary.tsv k99_2198118	4138	No terminal repeats	NA	3	11	0.7694	NA	0	1.3068	Unclassified
91626_DAStool_bin29.fa_virus_summary.tsv k99_88984	2143	No terminal repeats	NA	3	11	0.7582	NA	2	3.0488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91626_DAStool_bin37.fa_virus_summary.tsv k99_1069095	5623	No terminal repeats	NA	1	11	0.7571	NA	0	1.7183	Unclassified
91626_DAStool_bin89.fa_virus_summary.tsv k99_1287170	4272	No terminal repeats	NA	2	11	0.7709	NA	0	1.7165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_672682	7838	No terminal repeats	NA	8	11	0.9828	NA	2	9.4219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1451569	9167	No terminal repeats	NA	10	11	0.9813	NA	4	14.4278	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1165350	7449	No terminal repeats	NA	13	11	0.9799	NA	3	11.5175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1416786	10059	No terminal repeats	NA	13	11	0.9794	NA	2	9.7404	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_596253	13055	No terminal repeats	NA	30	11	0.9793	NA	2	17.4308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_261612	7604	No terminal repeats	NA	11	11	0.9788	NA	0	11.0821	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_2191343	11073	No terminal repeats	NA	17	11	0.9786	NA	2	12.7159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1175506	9419	No terminal repeats	NA	13	11	0.9775	NA	4	19.2400	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_346631	3455	No terminal repeats	NA	7	11	0.9741	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1178518	7734	No terminal repeats	NA	20	11	0.9730	NA	0	9.3796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1133163	8214	No terminal repeats	NA	11	11	0.9701	NA	3	13.2474	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1446652	6200	No terminal repeats	NA	9	11	0.9646	NA	1	2.8032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1752117	3227	No terminal repeats	NA	5	11	0.9630	NA	1	2.8127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1206486	2026	No terminal repeats	NA	4	11	0.9554	NA	2	3.0051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1793144	2597	No terminal repeats	NA	4	11	0.9527	NA	0	4.4831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_2083771	2591	No terminal repeats	NA	1	11	0.9484	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1263558	4020	No terminal repeats	NA	4	11	0.9394	NA	0	2.6682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1843075	3184	No terminal repeats	NA	4	11	0.9364	NA	3	4.2661	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1822818	5847	No terminal repeats	NA	3	11	0.9352	NA	0	1.7114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_1600419	2323	No terminal repeats	NA	3	11	0.9344	NA	1	2.6638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_280956	2505	No terminal repeats	NA	1	11	0.9189	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_909748	3010	No terminal repeats	NA	3	11	0.9155	NA	0	1.7161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_728644	4117	No terminal repeats	NA	5	11	0.8165	NA	0	1.4525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_590729	2936	No terminal repeats	NA	3	11	0.7409	NA	0	1.2601	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin117.fa_virus_summary.tsv k99_2285168	2881	No terminal repeats	NA	6	11	0.7129	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin136.fa_virus_summary.tsv k99_205829	6969	No terminal repeats	NA	8	11	0.9822	NA	0	11.6081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin136.fa_virus_summary.tsv k99_1300256	3806	No terminal repeats	NA	8	11	0.9814	NA	1	12.9919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin136.fa_virus_summary.tsv k99_2168824	4591	No terminal repeats	NA	8	11	0.9811	NA	0	11.7000	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin136.fa_virus_summary.tsv k99_792893	2538	No terminal repeats	NA	7	11	0.9802	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
91627_DAStool_bin136.fa_virus_summary.tsv k99_2252777	2928	No terminal repeats	NA	7	11	0.9800	NA	0	10.1710	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
